dataset,apk,file_path,sha256,status,runtime_seconds,hardcoded_secrets_detected,network_issues_detected,cryptographic_issues_detected,report_path,error
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean\Malicious\TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-malicious.apk,cb695f446b256bcf5ceb01c4676c3ab5e58dd28f55cd540b0e00fce083485046,completed,7.841,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\cb695f446b256bcf5ceb01c4676c3ab5e58dd28f55cd540b0e00fce083485046\reports\report_TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-malicious.json,
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean\Secure\TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-secure.apk,f166edc18cbd7fa754badb164182705bcab7f63d0a6ef7d7dbd32ec8e3b7b9c7,completed,7.975,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\f166edc18cbd7fa754badb164182705bcab7f63d0a6ef7d7dbd32ec8e3b7b9c7\reports\report_TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-secure.json,
Ghera,UnhandledException-DOS-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\UnhandledException-DOS-Lean\Benign\UnhandledException-DOS-Lean-benign.apk,b99511661fd22b2e1dc1bc36d4fabc812e26626a9d077f66dbb426fd8e7b68cf,completed,7.878,0,2,28,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\b99511661fd22b2e1dc1bc36d4fabc812e26626a9d077f66dbb426fd8e7b68cf\reports\report_UnhandledException-DOS-Lean-benign.json,
Ghera,UnhandledException-DOS-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\UnhandledException-DOS-Lean\Malicious\UnhandledException-DOS-Lean-malicious.apk,5ab6c3cfbbd5627a75571e21a1e17e21b15916df0de9dec7c8cf724663945d69,completed,8.303,0,2,32,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\5ab6c3cfbbd5627a75571e21a1e17e21b15916df0de9dec7c8cf724663945d69\reports\report_UnhandledException-DOS-Lean-malicious.json,
Ghera,UnhandledException-DOS-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\UnhandledException-DOS-Lean\Secure\UnhandledException-DOS-Lean-secure.apk,d0cc31055e92d757b7c3638efcca578532cc71e0d3c1e1c32439d505cfb2b72f,completed,7.738,0,2,28,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\d0cc31055e92d757b7c3638efcca578532cc71e0d3c1e1c32439d505cfb2b72f\reports\report_UnhandledException-DOS-Lean-secure.json,
Ghera,Mms.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\UnprotectedBroadcastRecv-PrivEscalation-Fat\Mms.apk,2a72c3309db27bd1246e253eae983b04f82427437ec66cebbbb8e4d2a02ae065,completed,7.910,0,4,66,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\2a72c3309db27bd1246e253eae983b04f82427437ec66cebbbb8e4d2a02ae065\reports\report_Mms.json,
Ghera,UnprotectedBroadcastRecv-PrivEscalation-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\UnprotectedBroadcastRecv-PrivEscalation-Lean\Benign\UnprotectedBroadcastRecv-PrivEscalation-Lean-benign.apk,d9b0d0cafd430c8c6dab05a256fd27be7043f01c7c8c16289822883dadccb79e,completed,8.242,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\d9b0d0cafd430c8c6dab05a256fd27be7043f01c7c8c16289822883dadccb79e\reports\report_UnprotectedBroadcastRecv-PrivEscalation-Lean-benign.json,
Ghera,UnprotectedBroadcastRecv-PrivEscalation-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\UnprotectedBroadcastRecv-PrivEscalation-Lean\Malicious\UnprotectedBroadcastRecv-PrivEscalation-Lean-malicious.apk,19f8806236f65e9351b3de6e48555973b3f87a4e33b120c56159d3358c088d5f,completed,7.869,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\19f8806236f65e9351b3de6e48555973b3f87a4e33b120c56159d3358c088d5f\reports\report_UnprotectedBroadcastRecv-PrivEscalation-Lean-malicious.json,
Ghera,UnprotectedBroadcastRecv-PrivEscalation-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\UnprotectedBroadcastRecv-PrivEscalation-Lean\Secure\UnprotectedBroadcastRecv-PrivEscalation-Lean-secure.apk,85c550851c3b0d67ab610c47a60b60ce4cd41f754336692d8461e7f917d41ea7,completed,8.011,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\85c550851c3b0d67ab610c47a60b60ce4cd41f754336692d8461e7f917d41ea7\reports\report_UnprotectedBroadcastRecv-PrivEscalation-Lean-secure.json,
Ghera,WeakChecksOnDynamicInvocation-DataInjection-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\WeakChecksOnDynamicInvocation-DataInjection-Lean\Benign\WeakChecksOnDynamicInvocation-DataInjection-Lean-benign.apk,018349e8217f0e1d7dba55e5769c3340922780da0df827c967063c5173b6aec8,completed,8.007,0,2,38,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\018349e8217f0e1d7dba55e5769c3340922780da0df827c967063c5173b6aec8\reports\report_WeakChecksOnDynamicInvocation-DataInjection-Lean-benign.json,
Ghera,WeakChecksOnDynamicInvocation-DataInjection-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\WeakChecksOnDynamicInvocation-DataInjection-Lean\Malicious\WeakChecksOnDynamicInvocation-DataInjection-Lean-malicious.apk,d287f5b7c3a2c05969a6793c361cb06caf51043459c5aa1c5145ef85f1964b31,completed,7.947,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\d287f5b7c3a2c05969a6793c361cb06caf51043459c5aa1c5145ef85f1964b31\reports\report_WeakChecksOnDynamicInvocation-DataInjection-Lean-malicious.json,
Ghera,WeakChecksOnDynamicInvocation-DataInjection-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\ICC\WeakChecksOnDynamicInvocation-DataInjection-Lean\Secure\WeakChecksOnDynamicInvocation-DataInjection-Lean-secure.apk,8312a8a08e41e54cc0c8686672fcc80fb2970afdec47f24620e5fea0ba0a0408,completed,7.939,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\8312a8a08e41e54cc0c8686672fcc80fb2970afdec47f24620e5fea0ba0a0408\reports\report_WeakChecksOnDynamicInvocation-DataInjection-Lean-secure.json,
Ghera,CheckValidity-InformationExposure-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\CheckValidity-InformationExposure-Lean\Benign\CheckValidity-InformationExposure-Lean-benign.apk,5a4779bc254c19dffb5370bfce4f12d44daf35ba7fa52ff8c0676c254e06bba7,completed,8.467,0,9,48,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\5a4779bc254c19dffb5370bfce4f12d44daf35ba7fa52ff8c0676c254e06bba7\reports\report_CheckValidity-InformationExposure-Lean-benign.json,
Ghera,CheckValidity-InformationExposure-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\CheckValidity-InformationExposure-Lean\Secure\CheckValidity-InformationExposure-Lean-secure.apk,b84ffdd09c351f4e7de110c4955a0c989332d04a4874332f5b75d2ca51b61a2f,completed,7.921,0,9,45,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\b84ffdd09c351f4e7de110c4955a0c989332d04a4874332f5b75d2ca51b61a2f\reports\report_CheckValidity-InformationExposure-Lean-secure.json,
Ghera,IncorrectHostNameVerification-MITM-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\IncorrectHostNameVerification-MITM-Lean\Benign\IncorrectHostNameVerification-MITM-Lean-benign.apk,d107ada1507e85c10bde5beb5dd687dfe6edcdd2c48a38fa23b11a0b98cfdebe,completed,8.464,0,9,48,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\d107ada1507e85c10bde5beb5dd687dfe6edcdd2c48a38fa23b11a0b98cfdebe\reports\report_IncorrectHostNameVerification-MITM-Lean-benign.json,
Ghera,IncorrectHostNameVerification-MITM-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\IncorrectHostNameVerification-MITM-Lean\Secure\IncorrectHostNameVerification-MITM-Lean-secure.apk,b34eb8b7e576cff51bfd9de9abff84d91e3359f518573c2e6f2e2aeffe6e3e98,completed,7.843,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\b34eb8b7e576cff51bfd9de9abff84d91e3359f518573c2e6f2e2aeffe6e3e98\reports\report_IncorrectHostNameVerification-MITM-Lean-secure.json,
Ghera,InsecureSSLSocket-MITM-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\InsecureSSLSocket-MITM-Lean\Benign\InsecureSSLSocket-MITM-Lean-benign.apk,966c0e69eee013f2904610f5290a5e57d5a4d7ab7fd873d0dafde190b53a1907,completed,8.301,0,11,50,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\966c0e69eee013f2904610f5290a5e57d5a4d7ab7fd873d0dafde190b53a1907\reports\report_InsecureSSLSocket-MITM-Lean-benign.json,
Ghera,InsecureSSLSocket-MITM-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\InsecureSSLSocket-MITM-Lean\Secure\InsecureSSLSocket-MITM-Lean-secure.apk,d7720288e975254b36d91bdb659a51dca30f771255ab7b71ff68c99c8f0e233e,completed,8.496,0,11,49,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\d7720288e975254b36d91bdb659a51dca30f771255ab7b71ff68c99c8f0e233e\reports\report_InsecureSSLSocket-MITM-Lean-secure.json,
Ghera,InsecureSSLSocketFactory-MITM-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\InsecureSSLSocketFactory-MITM-Lean\Benign\InsecureSSLSocketFactory-MITM-Lean-benign.apk,1552e9ad4334e81eb36cbbea0d7b912d8b8cf7b9689be37e193d7d020c62f8e0,completed,8.428,0,2,41,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\1552e9ad4334e81eb36cbbea0d7b912d8b8cf7b9689be37e193d7d020c62f8e0\reports\report_InsecureSSLSocketFactory-MITM-Lean-benign.json,
Ghera,InsecureSSLSocketFactory-MITM-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\InsecureSSLSocketFactory-MITM-Lean\Secure\InsecureSSLSocketFactory-MITM-Lean-secure.apk,2a6e467a82476a79e6164e646a0c85e68543d2748190ad57173c3b1b92d139bf,completed,7.901,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\2a6e467a82476a79e6164e646a0c85e68543d2748190ad57173c3b1b92d139bf\reports\report_InsecureSSLSocketFactory-MITM-Lean-secure.json,
Ghera,InvalidCertificateAuthority-MITM-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\InvalidCertificateAuthority-MITM-Lean\Benign\InvalidCertificateAuthority-MITM-Lean-benign.apk,01855d12c0c7267d152751e0b77adc7be8fa3d210d048cbab16ff65643ecabeb,completed,8.640,0,9,48,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\01855d12c0c7267d152751e0b77adc7be8fa3d210d048cbab16ff65643ecabeb\reports\report_InvalidCertificateAuthority-MITM-Lean-benign.json,
Ghera,InvalidCertificateAuthority-MITM-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\InvalidCertificateAuthority-MITM-Lean\Secure\InvalidCertificateAuthority-MITM-Lean-secure.apk,913e9a5217c5296542c7714c5726e98459b6323ea67e4e314d8b0616b70bb19b,completed,7.983,0,2,38,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\913e9a5217c5296542c7714c5726e98459b6323ea67e4e314d8b0616b70bb19b\reports\report_InvalidCertificateAuthority-MITM-Lean-secure.json,
Ghera,OpenSocket-InformationLeak-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\OpenSocket-InformationLeak-Lean\Benign\OpenSocket-InformationLeak-Lean-benign.apk,47908220d7cdf2e3eeed59f387c354acc508f25f4517676e0352930bb99ee0c9,completed,8.005,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\47908220d7cdf2e3eeed59f387c354acc508f25f4517676e0352930bb99ee0c9\reports\report_OpenSocket-InformationLeak-Lean-benign.json,
Ghera,OpenSocket-InformationLeak-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\OpenSocket-InformationLeak-Lean\Malicious\OpenSocket-InformationLeak-Lean-malicious.apk,407a5dea3412b93a3db4a1a275e359f528637f1f97797995dfce2a53102d0bf0,completed,8.005,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\407a5dea3412b93a3db4a1a275e359f528637f1f97797995dfce2a53102d0bf0\reports\report_OpenSocket-InformationLeak-Lean-malicious.json,
Ghera,OpenSocket-InformationLeak-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\OpenSocket-InformationLeak-Lean\Secure\OpenSocket-InformationLeak-Lean-secure.apk,0aa94d6e4650df78ebed474f09e3a88bb83112edc42ddb4e8b27328a1e471265,completed,9.517,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\0aa94d6e4650df78ebed474f09e3a88bb83112edc42ddb4e8b27328a1e471265\reports\report_OpenSocket-InformationLeak-Lean-secure.json,
Ghera,UnEncryptedSocketComm-MITM-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\UnEncryptedSocketComm-MITM-Lean\Benign\UnEncryptedSocketComm-MITM-Lean-benign.apk,1580dbe5c243a9709967748a3fc85acc6303de5dfc48d829baa548839e318785,completed,7.973,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\1580dbe5c243a9709967748a3fc85acc6303de5dfc48d829baa548839e318785\reports\report_UnEncryptedSocketComm-MITM-Lean-benign.json,
Ghera,UnEncryptedSocketComm-MITM-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\UnEncryptedSocketComm-MITM-Lean\Secure\UnEncryptedSocketComm-MITM-Lean-secure.apk,1baa4cd820f06d86b67a214759eba386ae591dfbed4671d6e4abea09b59c44d7,completed,7.862,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\1baa4cd820f06d86b67a214759eba386ae591dfbed4671d6e4abea09b59c44d7\reports\report_UnEncryptedSocketComm-MITM-Lean-secure.json,
Ghera,UnpinnedCertificates-MITM-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\UnpinnedCertificates-MITM-Lean\Benign\UnpinnedCertificates-MITM-Lean-benign.apk,70ec0f1e77282d2494b3573687987f96b4a61e24f26f915d7863d1e77ce2279a,completed,8.468,0,11,49,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\70ec0f1e77282d2494b3573687987f96b4a61e24f26f915d7863d1e77ce2279a\reports\report_UnpinnedCertificates-MITM-Lean-benign.json,
Ghera,UnpinnedCertificates-MITM-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Networking\UnpinnedCertificates-MITM-Lean\Secure\UnpinnedCertificates-MITM-Lean-secure.apk,b5a5a6017d677ac55be1116904cfa10cdb882b75f11ed493a7f73098b73b0a7a,completed,7.909,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\b5a5a6017d677ac55be1116904cfa10cdb882b75f11ed493a7f73098b73b0a7a\reports\report_UnpinnedCertificates-MITM-Lean-secure.json,
Ghera,MergeManifest-UnintendedBehavior-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\NonAPI\MergeManifest-UnintendedBehavior-Lean\Benign\MergeManifest-UnintendedBehavior-Lean-benign.apk,5f59f1e563341c89febc81a1e0548940a32acc13f71550742e4a9026a87b9a08,completed,8.557,0,2,40,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\5f59f1e563341c89febc81a1e0548940a32acc13f71550742e4a9026a87b9a08\reports\report_MergeManifest-UnintendedBehavior-Lean-benign.json,
Ghera,MergeManifest-UnintendedBehavior-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\NonAPI\MergeManifest-UnintendedBehavior-Lean\Malicious\MergeManifest-UnintendedBehavior-Lean-malicious.apk,ea294972b8131cba275b0470da9fb57a956fb61790e5ba83c0d33bd0f5bfeaf0,completed,8.015,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\ea294972b8131cba275b0470da9fb57a956fb61790e5ba83c0d33bd0f5bfeaf0\reports\report_MergeManifest-UnintendedBehavior-Lean-malicious.json,
Ghera,OutdatedLibrary-DirectoryTraversal-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\NonAPI\OutdatedLibrary-DirectoryTraversal-Lean\Benign\OutdatedLibrary-DirectoryTraversal-Lean-benign.apk,984642ff53ac116b3555b7bd0345590d6b288d1362ae49ac29d6ebc20a0833b1,completed,8.064,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\984642ff53ac116b3555b7bd0345590d6b288d1362ae49ac29d6ebc20a0833b1\reports\report_OutdatedLibrary-DirectoryTraversal-Lean-benign.json,
Ghera,OutdatedLibrary-DirectoryTraversal-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\NonAPI\OutdatedLibrary-DirectoryTraversal-Lean\Malicious\OutdatedLibrary-DirectoryTraversal-Lean-malicious.apk,b49dcb11fadad2e9354df516a7076852dab28040f056e9a9b4ab302497a6de89,completed,7.824,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\b49dcb11fadad2e9354df516a7076852dab28040f056e9a9b4ab302497a6de89\reports\report_OutdatedLibrary-DirectoryTraversal-Lean-malicious.json,
Ghera,OutdatedLibrary-DirectoryTraversal-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\NonAPI\OutdatedLibrary-DirectoryTraversal-Lean\Secure\OutdatedLibrary-DirectoryTraversal-Lean-secure.apk,2b01d91a8a3830a12f45ed040b94a48f37b8caa28b7633652b4f73bb0bbd1cfa,completed,8.241,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\2b01d91a8a3830a12f45ed040b94a48f37b8caa28b7633652b4f73bb0bbd1cfa\reports\report_OutdatedLibrary-DirectoryTraversal-Lean-secure.json,
Ghera,UnnecesaryPerms-PrivEscalation-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Permission\UnnecesaryPerms-PrivEscalation-Lean\Benign\UnnecesaryPerms-PrivEscalation-Lean-benign.apk,e43305bf738bafb9b812d17f9baaa4088ad35025d82fb9c9ad4d903cf22a4c3b,completed,8.260,0,2,40,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\e43305bf738bafb9b812d17f9baaa4088ad35025d82fb9c9ad4d903cf22a4c3b\reports\report_UnnecesaryPerms-PrivEscalation-Lean-benign.json,
Ghera,UnnecesaryPerms-PrivEscalation-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Permission\UnnecesaryPerms-PrivEscalation-Lean\Malicious\UnnecesaryPerms-PrivEscalation-Lean-malicious.apk,b863e4ca422cb01276b27b6668a3fcc1260ec3280ce3aafb364eea9064a06a33,completed,7.800,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\b863e4ca422cb01276b27b6668a3fcc1260ec3280ce3aafb364eea9064a06a33\reports\report_UnnecesaryPerms-PrivEscalation-Lean-malicious.json,
Ghera,UnnecesaryPerms-PrivEscalation-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Permission\UnnecesaryPerms-PrivEscalation-Lean\Secure\UnnecesaryPerms-PrivEscalation-Lean-secure.apk,4c67f1211784834bf4cc4d475e3f16057007dde303395e61c4bc397d219a5ee1,completed,8.427,0,2,40,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\4c67f1211784834bf4cc4d475e3f16057007dde303395e61c4bc397d219a5ee1\reports\report_UnnecesaryPerms-PrivEscalation-Lean-secure.json,
Ghera,WeakPermission-UnauthorizedAccess-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Permission\WeakPermission-UnauthorizedAccess-Lean\Benign\WeakPermission-UnauthorizedAccess-Lean-benign.apk,e6fc8459de91ec409e557c6d7d6223054072c5c3446f198a3228b4c78bb4876a,completed,7.603,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\e6fc8459de91ec409e557c6d7d6223054072c5c3446f198a3228b4c78bb4876a\reports\report_WeakPermission-UnauthorizedAccess-Lean-benign.json,
Ghera,WeakPermission-UnauthorizedAccess-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Permission\WeakPermission-UnauthorizedAccess-Lean\Malicious\WeakPermission-UnauthorizedAccess-Lean-malicious.apk,ccc5d9bc59afbee06ab94857c1b00a9b9f75588e219ec8b8754fce13e3f1b4ad,completed,8.502,0,2,39,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\ccc5d9bc59afbee06ab94857c1b00a9b9f75588e219ec8b8754fce13e3f1b4ad\reports\report_WeakPermission-UnauthorizedAccess-Lean-malicious.json,
Ghera,WeakPermission-UnauthorizedAccess-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Permission\WeakPermission-UnauthorizedAccess-Lean\Secure\WeakPermission-UnauthorizedAccess-Lean-secure.apk,5a17d957bfd62f7adda3fe5e8c6953427c35398dea1a9f5c98ac8d01a429fc33,completed,7.656,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\5a17d957bfd62f7adda3fe5e8c6953427c35398dea1a9f5c98ac8d01a429fc33\reports\report_WeakPermission-UnauthorizedAccess-Lean-secure.json,
Ghera,ExternalStorage-DataInjection-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\ExternalStorage-DataInjection-Lean\Benign\ExternalStorage-DataInjection-Lean-benign.apk,87eb7480f52ca571b4f00d213f2b91aec775ec863fa3d756001b11fcba4ac8d6,completed,12.604,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\87eb7480f52ca571b4f00d213f2b91aec775ec863fa3d756001b11fcba4ac8d6\reports\report_ExternalStorage-DataInjection-Lean-benign.json,
Ghera,ExternalStorage-DataInjection-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\ExternalStorage-DataInjection-Lean\Malicious\ExternalStorage-DataInjection-Lean-malicious.apk,5635503f50b6bd0729620386940ccb3245007d2a8b8913e9790483fbea34b582,completed,8.103,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\5635503f50b6bd0729620386940ccb3245007d2a8b8913e9790483fbea34b582\reports\report_ExternalStorage-DataInjection-Lean-malicious.json,
Ghera,ExternalStorage-DataInjection-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\ExternalStorage-DataInjection-Lean\Secure\ExternalStorage-DataInjection-Lean-secure.apk,c9dc3346d0c7371f4c0e62002c15fe49b45aa82b59271d4f39c17dbe648e1897,completed,7.811,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\c9dc3346d0c7371f4c0e62002c15fe49b45aa82b59271d4f39c17dbe648e1897\reports\report_ExternalStorage-DataInjection-Lean-secure.json,
Ghera,ExternalStorage-InformationLeak-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\ExternalStorage-InformationLeak-Lean\Benign\ExternalStorage-InformationLeak-Lean-benign.apk,a5ce4b18477867d0063fb6ef05ca3c0422842c202ba250f74d0229fa91a48a1e,completed,8.395,0,3,41,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\a5ce4b18477867d0063fb6ef05ca3c0422842c202ba250f74d0229fa91a48a1e\reports\report_ExternalStorage-InformationLeak-Lean-benign.json,
Ghera,ExternalStorage-InformationLeak-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\ExternalStorage-InformationLeak-Lean\Malicious\ExternalStorage-InformationLeak-Lean-malicious.apk,56fb44f6051e0d26f8917f112c3f3f843f09c93083168c3d91ac1fe1483ea049,completed,7.702,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\56fb44f6051e0d26f8917f112c3f3f843f09c93083168c3d91ac1fe1483ea049\reports\report_ExternalStorage-InformationLeak-Lean-malicious.json,
Ghera,ExternalStorage-InformationLeak-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\ExternalStorage-InformationLeak-Lean\Secure\ExternalStorage-InformationLeak-Lean-secure.apk,441742744e8ca0d496b36ee1a6b081f4aa57134afd4c3424abad93fdf52e5983,completed,7.906,0,3,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\441742744e8ca0d496b36ee1a6b081f4aa57134afd4c3424abad93fdf52e5983\reports\report_ExternalStorage-InformationLeak-Lean-secure.json,
Ghera,InternalStorage-DirectoryTraversal-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\InternalStorage-DirectoryTraversal-Lean\Benign\InternalStorage-DirectoryTraversal-Lean-benign.apk,af13493a58052cf3048504fe96dc3f2d549f8dbdc609783436d3316d2bd6aa90,completed,7.686,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\af13493a58052cf3048504fe96dc3f2d549f8dbdc609783436d3316d2bd6aa90\reports\report_InternalStorage-DirectoryTraversal-Lean-benign.json,
